/gscratch/tial/data/bu_radio
data/m2b/radio/s06/m2bs06p7.sph	367635
data/m2b/labnews/j/radio/m2bjrlp5.sph	391411
data/m2b/labnews/r/radio/m2brrlp4.sph	204881
data/m2b/radio/s23/m2bs23p9.sph	101533
data/m2b/radio/s23/m2bs23p7.sph	387136
data/m2b/radio/s11/m2bs11pd.sph	249845
data/m2b/radio/s24/m2bs24p2.sph	142476
data/m2b/radio/s25/m2bs25p1.sph	578050
data/m2b/radio/s29/m2bs29p8.sph	82414
data/m2b/radio/s08/m2bs08p2.sph	146036
data/m2b/radio/s28/m2bs28p3.sph	139243
data/m2b/radio/s19/m2bs19p1.sph	335978
data/m2b/labnews/p/radio/m2bprlp1.sph	514928
data/m2b/radio/s11/m2bs11p8.sph	162078
data/m2b/radio/s15/m2bs15p4.sph	433083
data/f3a/radio/sx1/f3asx1p1.sph	354523
data/f3a/radio/sr9/f3asr9p1.sph	412943
data/f3a/radio/sl7/f3asl7p1.sph	509125
data/f3a/radio/sa5/f3asa5p1.sph	248916
data/f3a/radio/sl8/f3asl8p2.sph	152325
data/f3a/radio/ss4/f3ass4p1.sph	288025
data/f3a/radio/s76/f3as76p1.sph	484320
data/f3a/radio/sv2/f3asv2p1.sph	517964
data/f3a/radio/sc1/f3asc1p1.sph	285740
data/f3a/radio/ss0/f3ass0p1.sph	507876
data/f3a/radio/s57/f3as57p1.sph	396542
data/f3a/radio/s74/f3as74p1.sph	398263
data/f3a/radio/sb4/f3asb4p1.sph	400036
data/f3a/labnews/j/radio/f3ajrlp5.sph	410791
data/f3a/radio/sh4/f3ash4p1.sph	323059
data/f3a/radio/sh3/f3ash3p1.sph	237672
data/f3a/radio/st9/f3ast9p1.sph	447011
data/f3a/radio/sp9/f3asp9p1.sph	567843
data/f3a/labnews/r/radio/f3arrlp6.sph	205208
data/f3a/radio/s30/f3as30p1.sph	612107
data/f3a/radio/sc2/f3asc2p1.sph	563768
data/f3a/radio/si1/f3asi1p1.sph	579806
data/f3a/radio/sq7/f3asq7p1.sph	185934
data/f3a/radio/sm4/f3asm4p1.sph	167954
data/f3a/radio/s29/f3as29p2.sph	237229
data/f3a/radio/s89/f3as89p1.sph	288222
data/f3a/radio/sb6/f3asb6p1.sph	248549
data/f3a/radio/ss9/f3ass9p1.sph	643581
data/f3a/radio/s37/f3as37p1.sph	353497
data/f3a/radio/sr0/f3asr0p1.sph	327134
data/f3a/labnews/r/radio/f3arrlp1.sph	239101
data/f3a/radio/ss9/f3ass9p3.sph	646599
data/f3a/radio/sh5/f3ash5p1.sph	295549
data/f3a/radio/s13/f3as13p1.sph	228951
data/f3a/radio/su0/f3asu0p1.sph	427619
data/f3a/radio/sr1/f3asr1p1.sph	417602
data/f3a/radio/s49/f3as49p1.sph	248702
data/f3a/radio/sg8/f3asg8p1.sph	502392
data/f3a/labnews/j/radio/f3ajrlp2.sph	438387
data/f3a/radio/so6/f3aso6p1.sph	320116
data/f3a/radio/s21/f3as21p1.sph	508873
data/f3a/radio/sh9/f3ash9p1.sph	300714
data/f3a/labnews/j/radio/f3ajrlp4.sph	158447
data/f3a/radio/s48/f3as48p1.sph	623535
data/f3a/radio/s29/f3as29p1.sph	345534
data/f3a/radio/s91/f3as91p1.sph	523727
data/f3a/radio/s32/f3as32p1.sph	409433
data/f3a/radio/s82/f3as82p1.sph	301972
data/f3a/radio/sl6/f3asl6p1.sph	373116
data/f3a/radio/sw0/f3asw0p1.sph	206221
data/f3a/radio/sf2/f3asf2p1.sph	653230
data/f3a/radio/st0/f3ast0p1.sph	321266
data/f3a/radio/sx7/f3asx7p1.sph	336844
data/f3a/radio/sb0/f3asb0p1.sph	527757
data/f3a/radio/si4/f3asi4p1.sph	378449
data/f3a/radio/sr7/f3asr7p1.sph	627722
data/f3a/radio/sc6/f3asc6p1.sph	251464
data/f3a/radio/s07/f3as07p1.sph	360238
data/f3a/radio/s21/f3as21p2.sph	528901
data/f3a/radio/se0/f3ase0p1.sph	251756
data/f3a/radio/sv7/f3asv7p1.sph	444272
data/f3a/radio/s05/f3as05p1.sph	275194
data/f3a/radio/sg0/f3asg0p6.sph	62264
data/f3a/radio/sh6/f3ash6p1.sph	538110
data/f3a/radio/sx9/f3asx9p1.sph	853506
data/f3a/radio/sg3/f3asg3p1.sph	581625
data/f3a/radio/sx8/f3asx8p1.sph	795612
data/f3a/radio/si0/f3asi0p1.sph	418193
data/f3a/radio/sl3/f3asl3p1.sph	677551
data/f3a/radio/sf7/f3asf7p1.sph	342103
data/f3a/radio/se7/f3ase7p1.sph	427365
data/f3a/radio/sk8/f3ask8p1.sph	321417
data/f3a/radio/s66/f3as66p1.sph	485040
data/f3a/labnews/t/radio/f3atrlp2.sph	274711
data/f3a/radio/sp1/f3asp1p1.sph	541208
data/f3a/radio/s17/f3as17p1.sph	636910
data/f3a/radio/s53/f3as53p1.sph	342474
data/f3a/radio/s97/f3as97p1.sph	127788
data/f3a/radio/sk7/f3ask7p1.sph	308858
data/f3a/radio/s27/f3as27p1.sph	897549
data/f3a/radio/ss9/f3ass9p7.sph	105010
data/f3a/radio/sf1/f3asf1p1.sph	330438
data/f3a/radio/ss9/f3ass9p2.sph	103117
data/f3a/radio/sd8/f3asd8p1.sph	281307
data/f3a/radio/sn9/f3asn9p1.sph	325287
data/f3a/radio/st5/f3ast5p1.sph	485101
data/f3a/radio/sp4/f3asp4p1.sph	276198
data/f3a/radio/sw6/f3asw6p1.sph	243981
data/f3a/radio/sp8/f3asp8p1.sph	284353
data/f3a/radio/s50/f3as50p1.sph	367667
data/f3a/radio/sx5/f3asx5p1.sph	604284
data/f3a/radio/s61/f3as61p1.sph	524314
data/f3a/labnews/p/radio/f3aprlp1.sph	582135
data/f3a/radio/sq2/f3asq2p1.sph	310366
data/f3a/radio/s88/f3as88p1.sph	380394
data/f3a/radio/so9/f3aso9p1.sph	627894
data/f3a/radio/s86/f3as86p1.sph	439271
data/f3a/radio/sl0/f3asl0p1.sph	162171
data/f3a/radio/s77/f3as77p1.sph	321402
data/f3a/radio/se8/f3ase8p1.sph	360811
data/f3a/radio/sx4/f3asx4p1.sph	813586
data/f3a/labnews/r/radio/f3arrlp7.sph	973944
data/f3a/radio/s78/f3as78p1.sph	555334
data/f3a/radio/si9/f3asi9p1.sph	989073
data/f3a/radio/s33/f3as33p1.sph	1259323
data/f3a/radio/sv6/f3asv6p1.sph	561281
data/f3a/radio/s42/f3as42p1.sph	470181
data/f3a/radio/sj8/f3asj8p1.sph	560129
data/f3a/radio/s16/f3as16p1.sph	469167
data/f3a/radio/s80/f3as80p1.sph	366567
data/f3a/radio/sf4/f3asf4p1.sph	1068872
data/f3a/radio/se9/f3ase9p8.sph	44377
data/f3a/radio/sc9/f3asc9p1.sph	346689
data/f3a/radio/s54/f3as54p1.sph	474443
data/f3a/radio/sx0/f3asx0p1.sph	424881
data/f3a/labnews/p/radio/f3aprlp4.sph	841891
data/f3a/radio/sh0/f3ash0p1.sph	337300
data/f3a/radio/se9/f3ase9p6.sph	138228
data/f3a/radio/se9/f3ase9p7.sph	133262
data/f3a/radio/si5/f3asi5p1.sph	640375
data/f3a/radio/s67/f3as67p1.sph	519391
data/f3a/radio/s83/f3as83p1.sph	537111
data/f3a/radio/sj7/f3asj7p1.sph	194085
data/f3a/radio/sw9/f3asw9p1.sph	484919
data/f3a/radio/sv0/f3asv0p1.sph	650113
data/f3a/radio/sj1/f3asj1p1.sph	491624
data/f3a/radio/ss1/f3ass1p1.sph	244711
data/f3a/radio/sd4/f3asd4p1.sph	296563
data/f3a/radio/s65/f3as65p1.sph	440846
data/f3a/radio/si7/f3asi7p1.sph	837826
data/f3a/radio/sg0/f3asg0p3.sph	147431
data/f3a/radio/s75/f3as75p2.sph	80226
data/f3a/radio/s55/f3as55p1.sph	478387
data/f3a/radio/st3/f3ast3p1.sph	219644
data/f3a/radio/sq4/f3asq4p1.sph	463191
data/f3a/radio/sk4/f3ask4p1.sph	256048
data/f3a/labnews/r/radio/f3arrlp2.sph	425327
data/f3a/radio/ss3/f3ass3p1.sph	212695
data/f3a/radio/sk5/f3ask5p1.sph	296430
data/f3a/radio/sn2/f3asn2p1.sph	477795
data/f3a/radio/sk3/f3ask3p1.sph	723400
data/f3a/radio/s25/f3as25p1.sph	223944
data/f3a/radio/sl4/f3asl4p1.sph	230893
data/f3a/radio/sj4/f3asj4p1.sph	440516
data/f3a/radio/sp5/f3asp5p1.sph	663204
data/f3a/radio/sm0/f3asm0p7.sph	150180
data/f3a/radio/sp7/f3asp7p1.sph	418062
data/f3a/radio/se9/f3ase9p3.sph	87551
data/f3a/radio/sm2/f3asm2p1.sph	343463
data/f3a/radio/sl9/f3asl9p1.sph	407457
data/f3a/radio/s35/f3as35p1.sph	453909
data/f3a/radio/s84/f3as84p1.sph	337730
data/f3a/radio/s63/f3as63p1.sph	374880
data/f3a/radio/s95/f3as95p1.sph	373681
data/f3a/radio/s69/f3as69p1.sph	403712
data/f3a/radio/sa0/f3asa0p1.sph	478092
data/f3a/radio/sc7/f3asc7p1.sph	261803
data/f3a/radio/sd6/f3asd6p1.sph	302579
data/f3a/radio/ss9/f3ass9pa.sph	88409
data/f3a/radio/sv4/f3asv4p1.sph	296439
data/f3a/radio/sc4/f3asc4p1.sph	405318
data/f3a/radio/sq6/f3asq6p1.sph	268731
data/f3a/labnews/r/radio/f3arrlp3.sph	504719
data/f3a/radio/sm3/f3asm3p1.sph	454250
data/f3a/radio/s44/f3as44p1.sph	369355
data/f3a/radio/sq0/f3asq0p1.sph	332293
data/f3a/radio/sl1/f3asl1p1.sph	471368
data/f3a/radio/s39/f3as39p1.sph	516859
data/f3a/radio/s11/f3as11p1.sph	339528
data/f3a/radio/sv5/f3asv5p1.sph	632541
data/f3a/radio/sn6/f3asn6p1.sph	239924
data/f3a/radio/sf3/f3asf3p1.sph	414571
data/f3a/radio/sg0/f3asg0p1.sph	854951
data/f3a/radio/ss9/f3ass9p5.sph	272430
data/f3a/radio/sn0/f3asn0p1.sph	576336
data/f3a/radio/se9/f3ase9p5.sph	223057
data/f3a/radio/sb9/f3asb9p1.sph	324693
data/f3a/radio/su2/f3asu2p1.sph	271035
data/f3a/radio/sm6/f3asm6p1.sph	501233
data/f3a/radio/sv1/f3asv1p1.sph	254851
data/f3a/radio/s40/f3as40p1.sph	297577
data/f3a/radio/s41/f3as41p1.sph	463006
data/f3a/radio/sm8/f3asm8p1.sph	336055
data/f3a/radio/si8/f3asi8p1.sph	510176
data/f3a/radio/s68/f3as68p1.sph	627029
data/f3a/radio/s98/f3as98p1.sph	318746
data/f3a/radio/s03/f3as03p1.sph	233765
data/f3a/radio/s38/f3as38p2.sph	441138
data/f3a/radio/sg9/f3asg9p1.sph	460836
data/f3a/radio/sw5/f3asw5p1.sph	378240
data/f3a/labnews/t/radio/f3atrlp1.sph	685342
data/f3a/radio/se6/f3ase6p1.sph	325408
data/f3a/radio/s51/f3as51p1.sph	399048
data/f3a/radio/sr4/f3asr4p1.sph	521902
data/f3a/radio/sn3/f3asn3p1.sph	532343
data/f3a/radio/s94/f3as94p2.sph	201180
data/f3a/radio/sj5/f3asj5p1.sph	406696
data/f3a/radio/sw8/f3asw8p1.sph	368241
data/f3a/labnews/p/radio/f3aprlp3.sph	227084
data/f3a/radio/se1/f3ase1p1.sph	348586
data/f3a/radio/sn7/f3asn7p1.sph	458374
data/f3a/radio/s09/f3as09p1.sph	161579
data/f3a/radio/sd0/f3asd0p1.sph	402698
data/f3a/radio/sk1/f3ask1p1.sph	341958
data/f3a/radio/sb1/f3asb1p1.sph	315654
data/f3a/radio/so5/f3aso5p1.sph	263677
data/f3a/labnews/t/radio/f3atrlp4.sph	302527
data/f3a/radio/sg0/f3asg0p4.sph	63094
data/f3a/labnews/t/radio/f3atrlp3.sph	831537
data/f3a/radio/sq5/f3asq5p1.sph	289432
data/f3a/radio/sf9/f3asf9p1.sph	494039
data/f3a/radio/sd9/f3asd9p1.sph	265056
data/f3a/radio/sb7/f3asb7p1.sph	307956
data/f3a/radio/s04/f3as04p1.sph	377430
data/f3a/radio/s46/f3as46p1.sph	414246
data/f3a/radio/s90/f3as90p1.sph	266185
data/f3a/radio/s60/f3as60p1.sph	463380
data/f3a/radio/se5/f3ase5p1.sph	580920
data/f3a/radio/sg0/f3asg0p5.sph	88494
data/f3a/radio/se9/f3ase9p1.sph	463308
data/f3a/radio/s38/f3as38p1.sph	353626
data/f3a/radio/sn5/f3asn5p1.sph	606816
data/f3a/radio/su5/f3asu5p1.sph	479003
data/f3a/radio/sk0/f3ask0p1.sph	523762
data/f3a/radio/ss9/f3ass9p9.sph	160838
data/f3a/radio/s43/f3as43p1.sph	484590
data/f3a/radio/s22/f3as22p1.sph	225119
data/f3a/radio/sb8/f3asb8p1.sph	516130
data/f3a/radio/sh8/f3ash8p1.sph	512055
data/f3a/radio/s64/f3as64p1.sph	265014
data/f3a/radio/ss2/f3ass2p1.sph	275054
data/f3a/labnews/t/radio/f3atrlp5.sph	289737
data/f3a/radio/su8/f3asu8p1.sph	680423
data/f3a/radio/se3/f3ase3p1.sph	325010
data/f3a/radio/sf0/f3asf0p2.sph	200114
data/f3a/radio/sr2/f3asr2p1.sph	223328
data/f3a/radio/se9/f3ase9p4.sph	216547
data/f3a/radio/s70/f3as70p1.sph	480285
data/f3a/radio/sa2/f3asa2p1.sph	728984
data/f3a/radio/sg5/f3asg5p1.sph	555491
data/f3a/labnews/r/radio/f3arrlp4.sph	189657
data/f3a/labnews/j/radio/f3ajrlp3.sph	484979
data/f3a/radio/sn8/f3asn8p1.sph	161267
data/f3a/radio/s96/f3as96p1.sph	281239
data/f3a/radio/s10/f3as10p1.sph	432308
data/f3a/radio/sm5/f3asm5p1.sph	487578
data/f3a/radio/su7/f3asu7p1.sph	327955
data/f3a/radio/sv3/f3asv3p1.sph	348398
data/f3a/radio/s23/f3as23p1.sph	373669
data/f3a/radio/sa8/f3asa8p1.sph	352289
data/f3a/radio/s09/f3as09p2.sph	391144
data/f3a/radio/sw1/f3asw1p1.sph	320985
data/f3a/radio/sj0/f3asj0p1.sph	398023
data/f3a/radio/s26/f3as26p1.sph	407075
data/f3a/radio/s20/f3as20p1.sph	413580
data/f3a/radio/sq1/f3asq1p1.sph	356486
data/f3a/radio/s52/f3as52p1.sph	570636
data/f3a/radio/sm9/f3asm9p1.sph	346494
data/f3a/radio/s18/f3as18p1.sph	675238
data/f3a/radio/ss5/f3ass5p1.sph	424611
data/f3a/radio/sd2/f3asd2p1.sph	488121
data/f3a/radio/sf5/f3asf5p1.sph	618087
data/f3a/radio/sb5/f3asb5p1.sph	545643
data/f3a/radio/sn4/f3asn4p1.sph	402562
data/f3a/radio/sc8/f3asc8p1.sph	600435
data/f3a/radio/sk9/f3ask9p1.sph	733233
data/f3a/radio/s73/f3as73p1.sph	852913
data/f3a/radio/s99/f3as99p1.sph	587877
data/f3a/radio/ss9/f3ass9p6.sph	293884
data/f3a/radio/sl8/f3asl8p1.sph	534134
data/f3a/radio/st6/f3ast6p1.sph	216108
data/f3a/radio/st4/f3ast4p1.sph	416325
data/f3a/labnews/t/radio/f3atrlp6.sph	561714
data/f3a/radio/sa9/f3asa9p1.sph	321476
data/f3a/radio/su3/f3asu3p1.sph	279077
data/f3a/radio/s08/f3as08p1.sph	879700
data/f3a/radio/sb3/f3asb3p1.sph	638943
data/f3a/radio/st1/f3ast1p1.sph	455079
data/f3a/radio/sc5/f3asc5p1.sph	309089
data/f3a/radio/se2/f3ase2p1.sph	326977
data/f3a/radio/ss9/f3ass9p8.sph	18885
data/f3a/radio/ss6/f3ass6p1.sph	336482
data/f3a/radio/sh7/f3ash7p1.sph	211059
data/f3a/radio/s58/f3as58p1.sph	626643
data/f3a/radio/sx6/f3asx6p1.sph	438473
data/f3a/radio/sv9/f3asv9p1.sph	454651
data/f3a/radio/sd5/f3asd5p1.sph	487607
data/f3a/radio/st2/f3ast2p1.sph	613069
data/f3a/radio/sm7/f3asm7p1.sph	342254
data/f3a/radio/sa7/f3asa7p1.sph	417455
data/f3a/radio/sj9/f3asj9p1.sph	741966
data/f3a/radio/sh1/f3ash1p1.sph	267194
data/m1b/radio/s32/m1bs32p4.sph	207859
data/m1b/radio/s01/m1bs01p5.sph	99782
data/m1b/radio/s17/m1bs17p3.sph	334858
data/m1b/radio/s37/m1bs37p4.sph	291552
data/m1b/radio/s08/m1bs08p9.sph	260694
data/m1b/radio/s15/m1bs15p2.sph	129948
data/m1b/radio/s01/m1bs01p4.sph	650961
data/m1b/radio/s22/m1bs22p3.sph	276837
data/m1b/radio/s21/m1bs21p2.sph	319847
data/m1b/radio/s12/m1bs12p2.sph	344510
data/m1b/radio/s07/m1bs07p3.sph	61878
data/m1b/radio/s21/m1bs21p4.sph	153765
data/m1b/radio/s34/m1bs34p7.sph	540175
data/m1b/radio/s18/m1bs18p3.sph	309811
data/m1b/radio/s33/m1bs33p2.sph	154784
data/m1b/radio/s24/m1bs24p3.sph	272978
data/m1b/radio/s18/m1bs18p1.sph	541086
data/m1b/radio/s22/m1bs22p4.sph	231651
data/m1b/radio/s29/m1bs29p8.sph	207588
data/m1b/radio/s39/m1bs39p8.sph	142966
data/m1b/radio/s15/m1bs15p1.sph	509993
data/m1b/labnews/p/radio/m1bprlp4.sph	819248
data/m1b/radio/s02/m1bs02p1.sph	500568
data/m1b/radio/s24/m1bs24p4.sph	210577
data/m1b/labnews/j/nonradio/m1bjnrp5.sph	389317
data/m1b/radio/s18/m1bs18p2.sph	509858
data/m1b/radio/s26/m1bs26p6.sph	95562
data/m1b/radio/s29/m1bs29p6.sph	196869
data/m1b/radio/s10/m1bs10p2.sph	509103
data/m1b/radio/s31/m1bs31p2.sph	443007
data/m1b/radio/s10/m1bs10p1.sph	582220
data/m1b/radio/s33/m1bs33p3.sph	398925
data/m1b/radio/s10/m1bs10p4.sph	79926
data/m1b/radio/s08/m1bs08p5.sph	393865
data/m1b/radio/s01/m1bs01p1.sph	427275
data/m1b/radio/s38/m1bs38p6.sph	473132
data/m1b/radio/s39/m1bs39p2.sph	597669
data/m1b/labnews/j/nonradio/m1bjnrp6.sph	652311
data/m1b/radio/s03/m1bs03p4.sph	233325
data/m1b/radio/s16/m1bs16p2.sph	138884
data/m1b/radio/s27/m1bs27p3.sph	337320
data/m1b/radio/s01/m1bs01p3.sph	465793
data/m1b/radio/s35/m1bs35p3.sph	415436
data/m1b/radio/s31/m1bs31p5.sph	202800
data/m1b/radio/s07/m1bs07pb.sph	162944
data/m1b/radio/s33/m1bs33p8.sph	159295
